-0.063255 0.978002 2 3.022 4.06326 
-0.0633565 0.977951 2 3.02205 4.06336 
-0.0634578 0.9779 2 3.0221 4.06346 
-0.0635591 0.977849 2 3.02215 4.06356 
-0.0636602 0.977798 2 3.0222 4.06366 
-0.0637612 0.977747 2 3.02225 4.06376 
-0.0638621 0.977696 2 3.0223 4.06386 
-0.0639629 0.977645 2 3.02235 4.06396 
-0.0640635 0.977594 2 3.02241 4.06406 
-0.0641641 0.977544 2 3.02246 4.06416 
-0.0642645 0.977493 2 3.02251 4.06426 
-0.0643648 0.977442 2 3.02256 4.06436 
-0.064465 0.977392 2 3.02261 4.06447 
-0.0645651 0.977341 2 3.02266 4.06457 
-0.0646651 0.97729 2 3.02271 4.06467 
-0.064765 0.97724 2 3.02276 4.06476 
-0.0648647 0.977189 2 3.02281 4.06486 
-0.0649643 0.977139 2 3.02286 4.06496 
-0.0650639 0.977089 2 3.02291 4.06506 
-0.0651633 0.977038 2 3.02296 4.06516 
-0.0652626 0.976988 2 3.02301 4.06526 
-0.0653618 0.976938 2 3.02306 4.06536 
-0.0654608 0.976888 2 3.02311 4.06546 
-0.0655598 0.976838 2 3.02316 4.06556 
-0.0656586 0.976787 2 3.02321 4.06566 
-0.0657574 0.976737 2 3.02326 4.06576 
-0.065856 0.976687 2 3.02331 4.06586 
-0.0659545 0.976637 2 3.02336 4.06595 
-0.066053 0.976587 2 3.02341 4.06605 
-0.0661513 0.976538 2 3.02346 4.06615 
-0.0662494 0.976488 2 3.02351 4.06625 
-0.0663475 0.976438 2 3.02356 4.06635 
-0.0664455 0.976388 2 3.02361 4.06645 
-0.0665434 0.976339 2 3.02366 4.06654 
-0.0666411 0.976289 2 3.02371 4.06664 
-0.0667388 0.976239 2 3.02376 4.06674 
-0.0668363 0.97619 2 3.02381 4.06684 
-0.0669337 0.97614 2 3.02386 4.06693 
-0.0670311 0.976091 2 3.02391 4.06703 
-0.0671283 0.976041 2 3.02396 4.06713 
-0.0672254 0.975992 2 3.02401 4.06723 
-0.0673224 0.975943 2 3.02406 4.06732 
-0.0674193 0.975893 2 3.02411 4.06742 
-0.0675161 0.975844 2 3.02416 4.06752 
-0.0676127 0.975795 2 3.02421 4.06761 
-0.0677093 0.975746 2 3.02425 4.06771 
-0.0678058 0.975697 2 3.0243 4.06781 
-0.0679021 0.975647 2 3.02435 4.0679 
-0.0679984 0.975598 2 3.0244 4.068 
-0.0680946 0.975549 2 3.02445 4.06809 
-0.0681906 0.975501 2 3.0245 4.06819 
-0.0682865 0.975452 2 3.02455 4.06829 
-0.0683824 0.975403 2 3.0246 4.06838 
-0.0684781 0.975354 2 3.02465 4.06848 
-0.0685737 0.975305 2 3.02469 4.06857 
-0.0686693 0.975256 2 3.02474 4.06867 
-0.0687647 0.975208 2 3.02479 4.06876 
-0.06886 0.975159 2 3.02484 4.06886 
-0.0689552 0.975111 2 3.02489 4.06896 
-0.0690503 0.975062 2 3.02494 4.06905 
-0.0691453 0.975014 2 3.02499 4.06915 
-0.0692402 0.974965 2 3.02503 4.06924 
-0.069335 0.974917 2 3.02508 4.06934 
-0.0694297 0.974868 2 3.02513 4.06943 
-0.0695243 0.97482 2 3.02518 4.06952 
-0.0696188 0.974772 2 3.02523 4.06962 
-0.0697132 0.974723 2 3.02528 4.06971 
-0.0698075 0.974675 2 3.02532 4.06981 
-0.0699017 0.974627 2 3.02537 4.0699 
-0.0699958 0.974579 2 3.02542 4.07 
-0.0700898 0.974531 2 3.02547 4.07009 
-0.0701837 0.974483 2 3.02552 4.07018 
-0.0702775 0.974435 2 3.02557 4.07028 
-0.0703712 0.974387 2 3.02561 4.07037 
-0.0704647 0.974339 2 3.02566 4.07046 
-0.0705582 0.974291 2 3.02571 4.07056 
-0.0706516 0.974243 2 3.02576 4.07065 
-0.0707449 0.974196 2 3.0258 4.07074 
-0.0708381 0.974148 2 3.02585 4.07084 
-0.0709312 0.9741 2 3.0259 4.07093 
-0.0710242 0.974053 2 3.02595 4.07102 
-0.0711171 0.974005 2 3.026 4.07112 
-0.0712099 0.973957 2 3.02604 4.07121 
-0.0713026 0.97391 2 3.02609 4.0713 
-0.0713952 0.973862 2 3.02614 4.0714 
-0.0714877 0.973815 2 3.02618 4.07149 
-0.0715801 0.973768 2 3.02623 4.07158 
-0.0716724 0.97372 2 3.02628 4.07167 
-0.0717646 0.973673 2 3.02633 4.07176 
-0.0718567 0.973626 2 3.02637 4.07186 
-0.0719487 0.973579 2 3.02642 4.07195 
-0.0720406 0.973531 2 3.02647 4.07204 
-0.0721324 0.973484 2 3.02652 4.07213 
-0.0722241 0.973437 2 3.02656 4.07222 
-0.0723158 0.97339 2 3.02661 4.07232 
-0.0724073 0.973343 2 3.02666 4.07241 
-0.0724987 0.973296 2 3.0267 4.0725 
-0.0725901 0.973249 2 3.02675 4.07259 
-0.0726813 0.973202 2 3.0268 4.07268 
-0.0727725 0.973156 2 3.02684 4.07277 
-0.0728635 0.973109 2 3.02689 4.07286 
-0.0729545 0.973062 2 3.02694 4.07295 
-0.0730453 0.973015 2 3.02698 4.07305 
-0.0731361 0.972969 2 3.02703 4.07314 
-0.0732268 0.972922 2 3.02708 4.07323 
-0.0733174 0.972875 2 3.02712 4.07332 
-0.0734079 0.972829 2 3.02717 4.07341 
-0.0734982 0.972782 2 3.02722 4.0735 
-0.0735885 0.972736 2 3.02726 4.07359 
-0.0736788 0.97269 2 3.02731 4.07368 
-0.0737689 0.972643 2 3.02736 4.07377 
-0.0738589 0.972597 2 3.0274 4.07386 
-0.0739488 0.972551 2 3.02745 4.07395 
-0.0740386 0.972504 2 3.0275 4.07404 
-0.0741284 0.972458 2 3.02754 4.07413 
-0.074218 0.972412 2 3.02759 4.07422 
-0.0743076 0.972366 2 3.02763 4.07431 
-0.0743971 0.97232 2 3.02768 4.0744 
-0.0744864 0.972274 2 3.02773 4.07449 
-0.0745757 0.972228 2 3.02777 4.07458 
-0.0746649 0.972182 2 3.02782 4.07466 
-0.074754 0.972136 2 3.02786 4.07475 
-0.074843 0.97209 2 3.02791 4.07484 
-0.0749319 0.972044 2 3.02796 4.07493 
-0.0750207 0.971998 2 3.028 4.07502 
-0.0751095 0.971953 2 3.02805 4.07511 
-0.0751981 0.971907 2 3.02809 4.0752 
-0.0752867 0.971861 2 3.02814 4.07529 
-0.0753751 0.971816 2 3.02818 4.07538 
